,id. Response ID,submitdate. Date submitted,Month Year[subm...Date submitted],Month[Month Yea...ate submitted]],Year[Month Year...ate submitted]],lastpage. Last page,Carmain,Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,"FCV, BEV Dummy"
16511,PHASE_2.5_2862,2017/06/11 21:47:21,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,0.0,0.0,125000.0,2.73,0.0,1.0,4.0,213.46,3.0,31.42,2.0,55.0,0.0,2,21373.333333333332,
16512,PHASE_2.5_2863,2017/06/12 09:06:31,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,1.0,0.0,0.0,0.0,175000.0,1.26,1.0,1.0,3.0,82.5,0.0,50.35,3.0,45.0,0.0,2,18600.0,
16513,PHASE_2.5_2864,2017/06/11 21:43:15,06/2017,6.0,2017.0,45.0,2016 Tesla Model S,0.0,0.0,0.0,0.0,175000.0,2.77,1.0,1.0,3.0,281.86,5.0,13.44,6.0,35.0,0.0,3,20932.0,1.0
16514,PHASE_2.5_2865,2017/06/11 21:42:07,06/2017,6.0,2017.0,45.0,2016 Ford C-Max Energi,0.0,0.0,1.0,0.0,125000.0,2.66,1.0,1.0,4.0,316.33,0.0,20.49,4.0,55.0,1.0,2,6600.0,
16515,PHASE_2.5_2866,,,,,17.0,2014 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,,,,,,,,,2.0,55.0,0.0,2,,
16516,PHASE_2.5_2867,2017/06/11 22:23:45,06/2017,6.0,2017.0,45.0,2017 Nissan Leaf,0.0,0.0,0.0,0.0,125000.0,2.6,0.0,0.0,4.0,,0.0,10.72,3.0,45.0,1.0,2,7500.0,1.0
16517,PHASE_2.5_2868,2017/06/11 22:22:46,06/2017,6.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,175000.0,1.07,1.0,0.0,3.0,420.0,0.0,70.87,3.0,35.0,0.0,3,36852.0,1.0
16518,PHASE_2.5_2869,2017/06/11 22:41:17,06/2017,6.0,2017.0,45.0,2014 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,,2.78,1.0,1.0,3.0,127.73,1.0,39.19,5.0,55.0,0.0,5,23142.857142857145,
16519,PHASE_2.5_2870,2017/06/11 22:14:54,06/2017,6.0,2017.0,45.0,2016 Nissan S,,,,,,,,,,,,,,,,1,,1.0
16520,PHASE_2.5_2871,,,,,21.0,2016 Nissan Leaf,0.0,0.0,0.0,0.0,,,,,,,,4.62,4.0,45.0,0.0,3,,1.0
16521,PHASE_2.5_2872,2017/06/11 22:59:07,06/2017,6.0,2017.0,45.0,2014 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,125000.0,2.74,1.0,1.0,3.0,382.5,5.0,7.53,3.0,65.0,0.0,3,11621.052631578947,
16522,PHASE_2.5_2873,2017/06/11 23:21:07,06/2017,6.0,2017.0,45.0,2016 Nissan Leaf,0.0,0.0,0.0,0.0,,1.97,1.0,1.0,4.0,432.43,2.0,30.8,4.0,55.0,0.0,4,14600.0,1.0
16523,PHASE_2.5_2874,2017/06/11 23:19:37,06/2017,6.0,2017.0,45.0,2016 Nissan Leaf,0.0,1.0,0.0,0.0,175000.0,2.16,1.0,1.0,3.0,529.11,5.0,13.64,4.0,45.0,0.0,2,9942.857142857143,1.0
16524,PHASE_2.5_2875,2017/06/11 23:46:28,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,75000.0,-1.8,1.0,1.0,4.0,448.54,24.0,24.92,1.0,25.0,0.0,1,24743.25,
16525,PHASE_2.5_2876,2017/06/12 00:21:13,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,0.0,0.0,225000.0,1.33,1.0,1.0,4.0,146.49,0.0,8.87,6.0,45.0,1.0,3,8600.0,
16526,PHASE_2.5_2877,2017/06/24 14:38:02,06/2017,6.0,2017.0,45.0,2016 Nissan Leaf,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,,0.0,10.13,3.0,35.0,0.0,3,5454.545454545455,1.0
16527,PHASE_2.5_2878,2017/06/12 01:33:19,06/2017,6.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,125000.0,0.99,1.0,1.0,4.0,241.34,12.0,10.5,1.0,75.0,0.0,2,13508.0,
16528,PHASE_2.5_2879,2017/06/12 00:40:56,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,0.0,0.0,175000.0,2.69,1.0,1.0,2.0,,0.0,3.46,2.0,65.0,0.0,1,2648.5714285714284,
16529,PHASE_2.5_2880,2017/06/12 00:36:59,06/2017,6.0,2017.0,45.0,2016 Nissan Leaf,0.0,0.0,0.0,0.0,50000.0,2.84,1.0,1.0,2.0,134.8,0.0,,5.0,35.0,1.0,4,10220.0,1.0
16530,PHASE_2.5_2881,,,,,,,,,,,,,,,,,,,,,,1,,
16531,PHASE_2.5_2882,,,,,4.0,2012 Toyota Prius Plug-in,,,,,,,,,,,,,,,,1,,
16532,PHASE_2.5_2883,,,,,3.0,2014 Toyota Prius Plug-in,,,,,,,,,,,,,,,,1,,
16533,PHASE_2.5_2884,2017/06/12 07:39:42,06/2017,6.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,125000.0,2.58,1.0,1.0,2.0,78.31,15.0,28.19,4.0,55.0,0.0,2,23200.0,
16534,PHASE_2.5_2885,2017/06/12 08:50:08,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,1.0,0.0,175000.0,0.28,1.0,1.0,2.0,471.6,3.0,59.51,5.0,35.0,0.0,5,50152.0,
16535,PHASE_2.5_2886,2017/06/12 07:52:04,06/2017,6.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,75000.0,2.7,1.0,1.0,2.0,129.9,1.0,26.1,3.0,35.0,0.0,2,17280.0,
16536,PHASE_2.5_2887,2017/06/12 08:34:53,06/2017,6.0,2017.0,45.0,2016 Chevrolet Volt,0.0,1.0,0.0,0.0,75000.0,2.79,1.0,1.0,3.0,384.77,3.0,14.14,2.0,45.0,0.0,3,18847.058823529413,
16537,PHASE_2.5_2888,,,,,,,,,,,,,,,,,,,,,,1,,
16538,PHASE_2.5_2889,2017/07/01 00:21:23,07/2017,7.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,0.0,0.0,75000.0,2.53,0.0,1.0,2.0,397.17,1.0,7.82,1.0,55.0,0.0,1,13315.384615384613,
16539,PHASE_2.5_2890,2017/06/12 08:25:00,06/2017,6.0,2017.0,45.0,2017 Tesla Model S,0.0,0.0,0.0,0.0,375000.0,2.78,1.0,1.0,4.0,428.46,1.0,33.47,4.0,45.0,0.0,2,,1.0
16540,PHASE_2.5_2891,2017/06/12 08:56:12,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,4.0,385.21,0.0,5.43,4.0,45.0,0.0,2,3428.5714285714284,
16541,PHASE_2.5_2892,,,,,,,,,,,,,,,,,,,,,,1,,
16542,PHASE_2.5_2893,2017/06/12 09:17:53,06/2017,6.0,2017.0,45.0,2016 Tesla Model S,1.0,0.0,0.0,0.0,75000.0,2.8,1.0,1.0,4.0,282.95,7.0,13.49,2.0,75.0,0.0,2,170334.0,1.0
16543,PHASE_2.5_2894,2017/06/12 08:38:28,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,1.0,0.0,0.0,0.0,225000.0,2.66,1.0,1.0,3.0,,0.0,5.26,4.0,45.0,0.0,2,8344.5,
16544,PHASE_2.5_2895,2017/06/12 09:05:18,06/2017,6.0,2017.0,45.0,2016 Ford C-Max Energi,1.0,0.0,0.0,0.0,,0.87,1.0,1.0,3.0,138.39,2.0,11.61,2.0,65.0,1.0,5,10876.0,
16545,PHASE_2.5_2896,2017/06/12 08:56:32,06/2017,6.0,2017.0,45.0,2016 Nissan Leaf,0.0,1.0,1.0,1.0,175000.0,2.77,1.0,1.0,3.0,358.43,0.0,22.07,3.0,55.0,0.0,3,14123.076923076922,1.0
16546,PHASE_2.5_2897,2017/06/12 08:43:25,06/2017,6.0,2017.0,45.0,2013 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,75000.0,2.75,0.0,0.0,2.0,121.78,1.0,2.91,2.0,35.0,0.0,2,48300.0,
16547,PHASE_2.5_2898,2017/07/06 19:06:12,07/2017,7.0,2017.0,45.0,2017 Nissan Leaf,0.0,0.0,1.0,0.0,75000.0,,1.0,0.0,4.0,127.73,0.0,7.62,2.0,55.0,1.0,3,4800.0,1.0
16548,PHASE_2.5_2899,,,,,18.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,,,,,,,,,4.0,45.0,0.0,3,,
16549,PHASE_2.5_2900,2017/06/12 09:23:40,06/2017,6.0,2017.0,45.0,2016 Ford Focus,1.0,0.0,0.0,0.0,175000.0,-0.53,1.0,1.0,4.0,333.63,0.0,17.56,2.0,65.0,0.0,4,10000.0,1.0
16550,PHASE_2.5_2901,2017/06/12 11:57:58,06/2017,6.0,2017.0,45.0,2016 Chevrolet Volt,0.0,0.0,1.0,0.0,175000.0,2.68,1.0,1.0,4.0,98.91,20.0,,2.0,75.0,0.0,2,9450.0,
16551,PHASE_2.5_2902,2017/06/12 09:18:40,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,1.0,0.0,225000.0,2.68,1.0,1.0,4.0,283.05,3.0,25.23,3.0,65.0,0.0,4,19636.363636363636,
16552,PHASE_2.5_2903,2017/06/12 08:57:05,06/2017,6.0,2017.0,45.0,2016 Nissan Leaf,,,,,,,,,,,,,,,,1,,1.0
16553,PHASE_2.5_2904,2017/06/12 10:40:12,06/2017,6.0,2017.0,45.0,2017 Nissan Leaf,0.0,1.0,0.0,0.0,225000.0,1.53,1.0,1.0,4.0,732.06,0.0,10.7,5.0,45.0,0.0,2,12000.0,1.0
16554,PHASE_2.5_2905,2017/06/12 13:21:21,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,1.0,0.0,75000.0,2.73,1.0,0.0,3.0,101.1,1.0,31.77,1.0,45.0,0.0,1,18085.600000000002,
16555,PHASE_2.5_2906,2017/06/12 10:41:28,06/2017,6.0,2017.0,45.0,2017 Toyota Mirai,1.0,0.0,0.0,0.0,125000.0,2.8,1.0,1.0,4.0,52.1,2.0,13.37,3.0,45.0,0.0,2,13268.400000000001,1.0
16556,PHASE_2.5_2907,2017/06/12 10:52:16,06/2017,6.0,2017.0,45.0,2016 Nissan Leaf,0.0,0.0,0.0,0.0,50000.0,1.68,1.0,1.0,2.0,223.21,0.0,3.46,3.0,25.0,0.0,3,7062.857142857143,1.0
16557,PHASE_2.5_2908,2017/06/12 10:44:11,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,1.0,0.0,0.0,0.0,225000.0,2.57,1.0,1.0,3.0,373.94,1.0,6.75,2.0,65.0,0.0,2,8400.0,
16558,PHASE_2.5_2909,2017/07/03 08:25:52,07/2017,7.0,2017.0,45.0,2017 Chevrolet Volt,1.0,0.0,0.0,0.0,50000.0,,1.0,1.0,2.0,,0.0,12.16,2.0,75.0,0.0,2,10017.333333333334,
16559,PHASE_2.5_2910,2017/06/12 09:38:46,06/2017,6.0,2017.0,45.0,-1 -1 -1,,,,,,,,,,,,,,,,1,,
16560,PHASE_2.5_2911,,,,,13.0,2016 Toyota Prius - Plug In,0.0,0.0,0.0,0.0,,,,,,,,,2.0,35.0,0.0,2,,
16561,PHASE_2.5_2912,2017/06/12 09:58:02,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,1.0,0.0,0.0,500000.0,1.33,1.0,1.0,3.0,354.72,20.0,3.73,5.0,25.0,0.0,4,14040.0,
16562,PHASE_2.5_2913,,,,,4.0,2014 Toyota Prius Plug-in,,,,,,,,,,,,,,,,1,,
16563,PHASE_2.5_2914,2017/06/12 10:13:38,06/2017,6.0,2017.0,45.0,2014 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,175000.0,,1.0,1.0,4.0,273.05,10.0,13.3,2.0,75.0,0.0,2,14166.666666666668,
16564,PHASE_2.5_2916,2017/06/12 09:57:24,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,175000.0,1.15,1.0,0.0,4.0,387.92,0.0,17.06,2.0,35.0,1.0,2,26086.956521739132,
16565,PHASE_2.5_2917,2017/06/12 10:41:02,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,125000.0,,,1.0,4.0,,0.0,33.26,4.0,45.0,0.0,2,22804.285714285714,
16566,PHASE_2.5_2918,,,,,,,,,,,,,,,,,,,,,,1,,
16567,PHASE_2.5_2919,2017/06/12 10:26:25,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,175000.0,2.59,1.0,1.0,3.0,341.8,1.0,3.64,2.0,55.0,0.0,2,8275.862068965518,
16568,PHASE_2.5_2920,,,,,1.0,,,,,,,,,,,,,,,,,1,,
16569,PHASE_2.5_2921,2017/06/23 19:19:40,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,,,,,,,,,,,,,,,,1,,
16570,PHASE_2.5_2922,2017/06/12 09:53:53,06/2017,6.0,2017.0,45.0,2017 Hyundai Sonata Plug-in Hybrid,,,,,,,,,,,,,,,,1,,
16571,PHASE_2.5_2923,2017/06/12 10:13:19,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,275000.0,2.75,1.0,1.0,4.0,,0.0,46.87,3.0,,0.0,3,24000.0,
16572,PHASE_2.5_2924,2017/06/12 10:48:16,06/2017,6.0,2017.0,45.0,2016 Nissan Leaf,0.0,0.0,0.0,0.0,225000.0,2.48,1.0,1.0,4.0,472.79,0.0,21.05,3.0,55.0,0.0,5,10000.0,1.0
16573,PHASE_2.5_2925,2017/06/12 11:32:50,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,,,1.0,1.0,4.0,,4.0,,2.0,35.0,0.0,2,12960.0,
16574,PHASE_2.5_2927,2017/06/12 10:13:59,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,1.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,4.0,320.93,4.0,11.12,1.0,35.0,0.0,1,17538.46153846154,
16575,PHASE_2.5_2928,,,,,,,,,,,,,,,,,,,,,,1,,
16576,PHASE_2.5_2929,2017/06/12 14:13:16,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,75000.0,1.41,1.0,1.0,4.0,202.53,1.0,38.15,4.0,25.0,1.0,2,26086.956521739132,
16577,PHASE_2.5_2930,2017/06/12 10:37:56,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,325000.0,2.9,1.0,1.0,4.0,384.49,5.0,,3.0,65.0,0.0,2,12480.0,
16578,PHASE_2.5_2931,2017/06/12 10:24:10,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,,1.33,1.0,0.0,4.0,,0.0,36.5,3.0,35.0,1.0,1,16804.800000000003,
16579,PHASE_2.5_2932,,,,,29.0,2015 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,,,,,,387.89,2.0,9.98,2.0,35.0,1.0,1,,
16580,PHASE_2.5_2933,2017/06/12 10:33:03,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,75000.0,1.88,1.0,1.0,4.0,279.05,0.0,24.85,5.0,45.0,1.0,2,141818.18181818182,
16581,PHASE_2.5_2934,2017/07/06 11:40:00,07/2017,7.0,2017.0,45.0,2016 Ford C-Max Energi,0.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,4.0,2049.51,3.0,16.12,2.0,25.0,1.0,2,21450.0,
16582,PHASE_2.5_2935,2017/06/12 10:42:15,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,325000.0,2.94,1.0,1.0,3.0,399.63,20.0,11.0,4.0,45.0,0.0,2,16800.0,
16583,PHASE_2.5_2936,2017/06/12 11:11:39,06/2017,6.0,2017.0,45.0,2014 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,125000.0,-3.0,0.0,0.0,4.0,382.36,12.0,6.74,2.0,55.0,0.0,2,15893.268292682927,
16584,PHASE_2.5_2937,2017/06/12 10:38:38,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,1.0,1.0,325000.0,2.47,1.0,1.0,4.0,,0.0,21.47,3.0,65.0,0.0,3,8689.655172413793,
16585,PHASE_2.5_2938,2017/06/12 10:37:24,06/2017,6.0,2017.0,45.0,2016 Ford C-Max Energi,0.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,3.0,,0.0,24.35,2.0,35.0,,2,16500.0,
16586,PHASE_2.5_2939,2017/06/12 10:44:26,06/2017,6.0,2017.0,45.0,2016 Ford C-Max Energi,0.0,0.0,0.0,0.0,275000.0,2.7,1.0,1.0,3.0,348.9,2.0,12.34,2.0,35.0,0.0,3,11142.857142857143,
16587,PHASE_2.5_2940,2017/06/12 10:37:04,06/2017,6.0,2017.0,45.0,2014 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,225000.0,1.06,1.0,1.0,4.0,,0.0,15.41,2.0,45.0,0.0,2,13411.764705882353,
16588,PHASE_2.5_2941,2017/06/12 10:16:39,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,,,,,,,,,,,,,,,,1,,
16589,PHASE_2.5_2942,2017/06/12 10:41:20,06/2017,6.0,2017.0,45.0,2012 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,325000.0,2.06,1.0,1.0,4.0,196.58,1.0,39.09,4.0,55.0,0.0,3,21290.322580645163,
16590,PHASE_2.5_2943,2017/06/12 10:37:07,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,0.0,0.0,125000.0,2.53,0.0,0.0,3.0,231.63,0.0,3.54,2.0,25.0,0.0,2,52000.0,
16591,PHASE_2.5_2944,2017/06/12 11:24:43,06/2017,6.0,2017.0,44.0,2016 Nissan Leaf,0.0,1.0,0.0,0.0,75000.0,2.5,0.0,0.0,2.0,,0.0,17.1,2.0,25.0,0.0,2,12000.0,1.0
16592,PHASE_2.5_2945,2017/06/12 10:50:40,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,75000.0,2.89,1.0,1.0,4.0,111.76,0.0,26.17,2.0,55.0,0.0,2,12938.57142857143,
16593,PHASE_2.5_2946,2017/06/12 10:31:01,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,225000.0,1.48,0.0,0.0,4.0,,0.0,14.64,3.0,35.0,1.0,2,15000.0,
16594,PHASE_2.5_2947,2017/06/12 10:41:14,06/2017,6.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,225000.0,1.39,1.0,1.0,4.0,,0.0,18.09,3.0,65.0,1.0,4,9980.0,
16595,PHASE_2.5_2948,2017/06/12 10:37:22,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,,,,,175000.0,2.49,0.0,1.0,4.0,,0.0,1.64,1.0,35.0,0.0,1,10080.0,
16596,PHASE_2.5_2949,,,,,30.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,,,,,,225.53,5.0,20.79,3.0,45.0,0.0,2,,
16597,PHASE_2.5_2952,2017/06/13 15:47:53,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,175000.0,2.08,1.0,1.0,3.0,354.34,6.0,7.15,5.0,45.0,0.0,2,18620.689655172413,
16598,PHASE_2.5_2953,2017/06/12 10:59:16,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,1.0,0.0,225000.0,2.63,0.0,0.0,3.0,519.24,1.0,8.37,4.0,45.0,0.0,2,7846.153846153846,
16599,PHASE_2.5_2954,2017/06/12 11:07:04,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,0.0,0.0,225000.0,0.0,1.0,1.0,4.0,699.26,0.0,33.92,4.0,45.0,0.0,3,17142.857142857145,
16600,PHASE_2.5_2955,,,,,,,,,,,,,,,,,,,,,,1,,
16601,PHASE_2.5_2956,,,,,3.0,2015 Toyota Prius Plug-in,,,,,,,,,,,,,,,,1,,
16602,PHASE_2.5_2957,2017/06/12 11:10:03,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,125000.0,-3.0,1.0,1.0,3.0,700.89,2.0,12.46,5.0,65.0,0.0,4,18947.368421052633,
16603,PHASE_2.5_2958,2017/06/12 11:23:56,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,0.0,0.0,0.0,0.0,75000.0,2.62,1.0,1.0,4.0,333.42,7.0,3.64,2.0,75.0,1.0,3,5757.818181818182,
16604,PHASE_2.5_2959,2017/06/12 11:14:05,06/2017,6.0,2017.0,45.0,2016 Ford C-Max Energi,0.0,0.0,0.0,0.0,75000.0,2.78,1.0,0.0,3.0,100.28,1.0,2.31,3.0,35.0,1.0,1,16800.0,
16605,PHASE_2.5_2960,2017/06/12 11:09:03,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,275000.0,1.16,0.0,0.0,4.0,578.97,6.0,3.21,2.0,35.0,0.0,2,7111.111111111111,
16606,PHASE_2.5_2961,2017/06/12 11:06:58,06/2017,6.0,2017.0,45.0,2016 Toyota Prius,0.0,0.0,0.0,0.0,275000.0,1.35,1.0,1.0,4.0,642.89,1.0,20.14,4.0,55.0,1.0,5,15000.0,
16607,PHASE_2.5_2962,,,,,29.0,2016 BMW i3,0.0,0.0,0.0,0.0,,,,,,,0.0,10.52,2.0,45.0,0.0,2,,
16608,PHASE_2.5_2963,2017/06/29 16:38:35,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,75000.0,2.77,1.0,1.0,3.0,,0.0,10.61,2.0,55.0,0.0,1,20454.545454545456,
16609,PHASE_2.5_2964,,,,,39.0,2016 BMW i3,0.0,0.0,0.0,0.0,,-3.0,,,,277.89,2.0,15.67,2.0,45.0,0.0,2,,
16610,PHASE_2.5_2965,2017/06/12 11:04:45,06/2017,6.0,2017.0,45.0,2016 BMW i3,0.0,0.0,0.0,0.0,125000.0,2.58,0.0,0.0,3.0,477.61,1.0,10.47,2.0,35.0,0.0,2,9000.0,1.0
16611,PHASE_2.5_2966,2017/06/12 11:16:32,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,,,,,75000.0,2.67,0.0,1.0,3.0,450.74,4.0,15.3,1.0,35.0,0.0,1,14285.714285714284,
16612,PHASE_2.5_2967,2017/06/12 11:25:14,06/2017,6.0,2017.0,45.0,2016 BMW i3,1.0,0.0,1.0,0.0,175000.0,2.68,1.0,1.0,3.0,,0.0,10.48,2.0,55.0,0.0,2,10000.0,
16613,PHASE_2.5_2968,2017/06/12 10:55:30,06/2017,6.0,2017.0,45.0,2017 Chevrolet Volt,,,,,,,,,,,,,,,,1,,
16614,PHASE_2.5_2969,2017/06/12 14:10:44,06/2017,6.0,2017.0,45.0,2016 Volkswagen e-Golf,0.0,0.0,0.0,0.0,225000.0,-3.0,1.0,1.0,4.0,308.95,0.0,13.63,4.0,35.0,0.0,2,10100.0,1.0
16615,PHASE_2.5_2970,,,,,0.0,,,,,,,,,,,,,,,,,1,,
16616,PHASE_2.5_2971,2017/06/12 11:24:53,06/2017,6.0,2017.0,45.0,2016 Tesla Model S,1.0,0.0,0.0,0.0,500000.0,1.4,1.0,1.0,4.0,268.13,0.0,19.18,4.0,45.0,0.0,2,11059.2,1.0
16617,PHASE_2.5_2972,2017/06/12 11:13:52,06/2017,6.0,2017.0,45.0,2016 Tesla Model X,0.0,1.0,0.0,0.0,225000.0,2.87,1.0,1.0,3.0,454.66,6.0,7.81,3.0,55.0,0.0,2,15230.76923076923,1.0
16618,PHASE_2.5_2973,2017/06/12 11:10:16,06/2017,6.0,2017.0,45.0,2016 Tesla Model X,0.0,0.0,1.0,0.0,225000.0,2.86,1.0,1.0,3.0,400.21,3.0,18.2,4.0,35.0,0.0,2,18280.0,1.0
16619,PHASE_2.5_2974,,,,,3.0,2016 BMW i3,,,,,,,,,,,,,,,,1,,
16620,PHASE_2.5_2975,2017/06/12 11:39:36,06/2017,6.0,2017.0,45.0,2016 Volkswagen e-Golf,0.0,1.0,0.0,0.0,500000.0,0.0,1.0,1.0,3.0,237.15,0.0,2.03,2.0,35.0,1.0,3,2675.0,1.0
16621,PHASE_2.5_2976,2017/06/12 11:32:38,06/2017,6.0,2017.0,45.0,2016 BMW i3,0.0,0.0,0.0,0.0,275000.0,2.73,0.0,0.0,3.0,280.17,0.0,32.42,3.0,45.0,0.0,2,10750.0,
16622,PHASE_2.5_2977,,,,,14.0,2016 BMW i3,0.0,0.0,0.0,0.0,,,,,,,,,4.0,55.0,0.0,4,,
16623,PHASE_2.5_2978,2017/06/12 11:26:54,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,175000.0,1.96,1.0,1.0,4.0,266.1,2.0,11.08,2.0,65.0,0.0,3,9204.521739130436,
16624,PHASE_2.5_2979,2017/06/12 21:23:57,06/2017,6.0,2017.0,45.0,2016 Tesla Model S,1.0,0.0,0.0,0.0,275000.0,2.76,1.0,1.0,4.0,817.67,2.0,39.93,3.0,45.0,1.0,2,17238.0,1.0
16625,PHASE_2.5_2980,2017/06/12 11:45:37,06/2017,6.0,2017.0,45.0,2016 Hyundai Sonata Plug-in Hybrid,0.0,0.0,0.0,0.0,125000.0,2.78,1.0,1.0,3.0,504.88,5.0,1.11,2.0,45.0,0.0,2,12600.0,
16626,PHASE_2.5_2981,2017/06/12 11:14:49,06/2017,6.0,2017.0,45.0,2016 Volkswagen e-Golf,0.0,0.0,0.0,0.0,125000.0,1.75,0.0,1.0,3.0,77.83,0.0,5.11,3.0,45.0,0.0,2,7000.0,1.0
16627,PHASE_2.5_2982,2017/06/12 16:07:18,06/2017,6.0,2017.0,45.0,2016 Volkswagen e-Golf,,,,,275000.0,1.45,1.0,1.0,4.0,,0.0,33.27,2.0,35.0,0.0,2,15705.23076923077,1.0
16628,PHASE_2.5_2983,,,,,,,,,,,,,,,,,,,,,,1,,
16629,PHASE_2.5_2984,2017/06/12 11:38:41,06/2017,6.0,2017.0,45.0,2014 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,75000.0,2.67,1.0,1.0,3.0,430.92,4.0,8.07,2.0,45.0,1.0,1,14526.315789473685,
16630,PHASE_2.5_2985,2017/06/12 12:39:34,06/2017,6.0,2017.0,45.0,2015 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,4.0,348.14,2.0,0.71,1.0,25.0,1.0,1,15000.0,
16631,PHASE_2.5_2986,,,,,3.0,2015 Toyota Prius Plug-in,,,,,,,,,,,,,,,,1,,
